account_id,customer_id,bank_name,account_type,opening_balance,current_balance,currency,opened_at
acct_84b25e9860,cust_12e84cc529,Punjab National Bank,savings,29353.09,,,
acct_d402e0d973,cust_e386a7546a,Bank of Baroda,savings,2412.72,,,
acct_275687fced,cust_2f5cd0703b,Bank of Baroda,savings,38025.02,,,
acct_196bad856f,cust_65d1a93cc2,Axis Bank,savings,45468.34,,,
acct_b0de477069,cust_fc6e1a7f2a,Axis Bank,savings,5358.96,,,
acct_00f045a22b,cust_6796ff5a7d,HDFC Bank,savings,29752.38,,,
acct_e283702a21,cust_100b376d71,HDFC Bank,savings,2452.72,,,
acct_211b1f39a2,cust_15e552e6fe,Punjab National Bank,savings,20678.75,,,
acct_28434ea3b2,cust_35090e1d50,Bank of Baroda,savings,17112.54,,,
acct_23ab804da9,cust_1628077ee4,HDFC Bank,savings,46674.73,,,
acct_0e34bd0c56,cust_c255cb8735,ICICI Bank,savings,29697.52,,,
acct_1f398e7025,cust_a20c820814,State Bank of India,savings,27078.64,,,
acct_95f091b383,cust_c3637c3133,ICICI Bank,savings,28400.76,,,
acct_6485338737,cust_5a514e4d84,Bank of Baroda,savings,25601.67,,,
acct_00159b2560,cust_6e10cc585e,ICICI Bank,savings,17654.0,,,
acct_cc6b0802d6,cust_8a78e408d0,State Bank of India,savings,10597.1,,,
acct_f393bf4998,cust_9b94998940,Axis Bank,savings,17149.26,,,
acct_6e09be3a44,cust_75e56a048e,Bank of Baroda,savings,3198.34,,,
acct_ca220e28c4,cust_f5fc4b2342,ICICI Bank,savings,38081.98,,,
acct_1a112c0fb5,cust_c3886b8134,Bank of Baroda,savings,48810.51,,,
acct_c4be83d5a0,cust_25d070e645,HDFC Bank,savings,24351.33,,,
acct_2f600ebeb7,cust_8448e7eb88,State Bank of India,savings,26002.35,,,
acct_2491000c62,cust_41c5992dcf,State Bank of India,savings,22399.11,,,
acct_db94359ddc,cust_a5569ff652,Axis Bank,savings,25068.97,,,
acct_180488472e,cust_ca62a347af,ICICI Bank,savings,47352.63,,,
acct_603b287ec4,cust_388110ff8c,Punjab National Bank,savings,4422.04,,,
acct_ee239e6cfd,cust_114405424d,Axis Bank,savings,39663.59,,,
acct_b92e3032f0,cust_e9ce734301,Punjab National Bank,savings,33084.57,,,
acct_cb71b7f46e,cust_8a05e6e3fe,State Bank of India,savings,42108.86,,,
acct_55e1edb3c0,cust_eaab43ba0f,Axis Bank,savings,11096.4,,,
acct_0b49a431c5,cust_97368df426,HDFC Bank,savings,42962.95,,,
acct_253f63b8e7,cust_9e262b2d2c,Punjab National Bank,savings,13756.73,,,
acct_01fbbae4a5,cust_9784028fd2,Punjab National Bank,savings,23157.84,,,
acct_bdf0c5bf78,cust_ea3e830f3b,State Bank of India,savings,28937.16,,,
acct_b289db00e5,cust_8d5647ad73,Bank of Baroda,savings,48912.63,,,
acct_55134bf888,cust_b8ecabb317,Bank of Baroda,savings,44363.58,,,
acct_049e72344f,cust_39e5a32e33,Punjab National Bank,savings,21976.29,,,
acct_b44e7c7890,cust_e76a9b8304,Axis Bank,savings,10210.82,,,
acct_991c264208,cust_e7974c2879,HDFC Bank,savings,41725.03,,,
acct_f24760ef53,cust_c5bd9876b0,Axis Bank,savings,38502.92,,,
acct_f93884bb95,cust_a4d245c8aa,State Bank of India,savings,33590.19,,,
acct_5119d5af3a,cust_79911a22dd,HDFC Bank,savings,11168.64,,,
acct_0866c30ec7,cust_7193e9be55,State Bank of India,savings,6807.81,,,
acct_3b1fb24929,cust_a953da6167,Punjab National Bank,savings,2532.95,,,
acct_9083e313c8,cust_91e647c0a5,Bank of Baroda,savings,39030.9,,,
acct_31317967bc,cust_a32d53b54a,Bank of Baroda,savings,8233.36,,,
acct_39a87c3037,cust_26357621fd,Bank of Baroda,savings,46575.1,,,
acct_e5e1a3712f,cust_62e14a51e1,ICICI Bank,savings,28062.73,,,
acct_2c4415a662,cust_09a665f1ce,HDFC Bank,savings,27784.61,,,
acct_55c807c7d7,cust_66b2a152b6,Punjab National Bank,savings,7291.13,,,
acct_18aa9b6eb1,cust_2c3c880919,HDFC Bank,savings,3445.73,,,
acct_107f5ce1e5,cust_87164f85a1,Axis Bank,savings,14601.36,,,
acct_79a7a537d0,cust_893049f03e,Bank of Baroda,savings,8910.9,,,
acct_3e05799ff8,cust_07a7b545d1,HDFC Bank,savings,34800.44,,,
acct_4d8e84907c,cust_72117be9b0,ICICI Bank,savings,48104.58,,,
acct_616d5f2bbb,cust_a7da07f944,HDFC Bank,savings,37749.62,,,
acct_68869acde2,cust_9557270d55,HDFC Bank,savings,21183.79,,,
acct_537bbfeb38,cust_040a6debf2,ICICI Bank,savings,45247.26,,,
acct_419aa5721f,cust_1d875f9bb8,Axis Bank,savings,21454.68,,,
acct_bcc9142146,cust_b25a476585,Axis Bank,savings,2513.47,,,
acct_d51357c5d7,cust_170d06bd6a,Punjab National Bank,savings,16215.93,,,
acct_436053fcba,cust_141a93a1c5,Axis Bank,savings,45449.09,,,
acct_697902b066,cust_a34b2fdac8,Punjab National Bank,savings,49019.55,,,
acct_a381033b62,cust_1daf9264cc,ICICI Bank,savings,23750.97,,,
acct_10c304436b,cust_a124e9b73a,Punjab National Bank,savings,15958.35,,,
acct_3a6c23b087,cust_f662d8e73d,Bank of Baroda,savings,26735.63,,,
acct_166b1ce79e,cust_4650167f30,Axis Bank,savings,47851.66,,,
acct_2ad1277be1,cust_d2cae78e31,Punjab National Bank,savings,5735.93,,,
acct_4b42c5b57f,cust_68fb25aff1,Axis Bank,savings,11426.88,,,
acct_9c46f22a3e,cust_c40c8c0b16,State Bank of India,savings,48653.56,,,
acct_5689e35f94,cust_43a718f021,ICICI Bank,savings,34381.42,,,
acct_7d7238448c,cust_0508308b6c,ICICI Bank,savings,25757.18,,,
acct_91510cd650,cust_b9c339c1d7,ICICI Bank,savings,5392.13,,,
acct_be22599d8e,cust_e5cc1f0da5,ICICI Bank,savings,25789.65,,,
acct_481dd25a47,cust_43165e3988,Axis Bank,savings,45356.9,,,
acct_4c553b433d,cust_c9382f0cc1,Bank of Baroda,savings,2051.51,,,
acct_1559abb4f8,cust_0cc94d6506,Bank of Baroda,savings,24223.96,,,
acct_92f8b0332c,cust_c6531ee3b1,Bank of Baroda,savings,14021.45,,,
acct_33c97d7161,cust_473ffdce16,Bank of Baroda,savings,36832.54,,,
acct_d1092d119d,cust_80a4a38002,Axis Bank,savings,46400.19,,,
acct_8b98cdf8af,cust_0eac676f08,HDFC Bank,savings,24822.05,,,
acct_f97d1014f7,cust_8363c7226a,State Bank of India,savings,3157.3,,,
acct_f76c3d794c,cust_2daf135796,Axis Bank,savings,27894.71,,,
acct_d5dace96e5,cust_cf9aea0f35,HDFC Bank,savings,40424.77,,,
acct_6296f8d8b4,cust_628e7fbcf8,Punjab National Bank,savings,46404.31,,,
acct_a424d82fcd,cust_c317ed8e90,Punjab National Bank,savings,20113.93,,,
acct_ef758940cb,cust_55859711fa,HDFC Bank,savings,42601.68,,,
acct_bdfd0b8f72,cust_f75be39038,State Bank of India,savings,24530.73,,,
acct_b15dd3c53c,cust_cae2338216,ICICI Bank,savings,3974.65,,,
acct_bd29e3a739,cust_73d616486b,Punjab National Bank,savings,36408.72,,,
acct_5b195fba5f,cust_53e13b3872,HDFC Bank,savings,25423.36,,,
acct_7b0d494451,cust_f9df338c68,Bank of Baroda,savings,34020.52,,,
acct_d00c4f8f47,cust_2feb078dc3,Bank of Baroda,savings,24501.83,,,
acct_43016e1edd,cust_e8c76d55fe,Bank of Baroda,savings,20862.85,,,
acct_9dbe392640,cust_8172398898,ICICI Bank,savings,8054.27,,,
acct_0c009660f9,cust_60f38d5bae,ICICI Bank,savings,46724.04,,,
acct_8558c01754,cust_45d10b6656,HDFC Bank,savings,46586.9,,,
acct_0246effef1,cust_ed01bc6f4f,HDFC Bank,savings,26147.56,,,
acct_4f9101c2b8,cust_9c8017203c,ICICI Bank,savings,33278.83,,,
acct_1390638004,cust_3cd6e7aeaa,ICICI Bank,savings,39055.6,,,
acct_cc68460b33,cust_39fcc8ef45,ICICI Bank,savings,22901.92,,,
acct_8154f63048,cust_1a34cd5733,HDFC Bank,savings,33095.1,,,
acct_f83d1ce272,cust_bc728833ce,State Bank of India,savings,29340.42,,,
acct_7a0ce974a2,cust_fbd60d572d,Bank of Baroda,savings,17610.02,,,
acct_3e1bc00b93,cust_d9c61593fd,State Bank of India,savings,37609.02,,,
acct_d800f311d8,cust_4af48daa70,Bank of Baroda,savings,47814.29,,,
acct_85b53cdc82,cust_c4f66b89d0,Punjab National Bank,savings,42121.32,,,
acct_2a024ff37b,cust_815ffb2cec,ICICI Bank,savings,26623.12,,,
acct_d978c473f7,cust_485a4e7bcb,Axis Bank,savings,45334.74,,,
acct_ee3ce045ec,cust_aada5bae84,Punjab National Bank,savings,23593.07,,,
acct_2bd18867ca,cust_d4aa894e9f,Axis Bank,savings,39881.69,,,
acct_9848db645c,cust_d4a3566a2f,HDFC Bank,savings,29939.14,,,
acct_56ece480c9,cust_e5ae5f321a,State Bank of India,savings,6590.65,,,
acct_e92117fd86,cust_1a18e04e97,Axis Bank,savings,48135.74,,,
acct_f3fadb316a,cust_51177cb8d1,Punjab National Bank,savings,48205.87,,,
acct_1cbb3a50ad,cust_28992b23f8,Axis Bank,savings,44407.22,,,
acct_5a48a0ea00,cust_02ddcbf42d,ICICI Bank,savings,33436.47,,,
acct_dbd3d912e5,cust_81c147899e,Axis Bank,savings,43480.77,,,
acct_6561399427,cust_7ae0b0c103,ICICI Bank,savings,43240.84,,,
acct_73e86f53f7,cust_9839a63b4b,Punjab National Bank,savings,3725.14,,,
acct_96821c3158,cust_e5d0d7d388,ICICI Bank,savings,5817.85,,,
acct_00aa70c62a,cust_f899398232,HDFC Bank,savings,48094.64,,,
acct_33767d2930,cust_c1a2754bf7,Axis Bank,savings,23049.8,,,
acct_c5faf2a0b5,cust_6c4e873e96,Axis Bank,savings,8086.86,,,
acct_5f0fad8f39,cust_982ee90024,ICICI Bank,savings,8376.37,,,
acct_c26f20d20b,cust_d2710615b1,ICICI Bank,savings,47316.25,,,
acct_8cbd133ce5,cust_8350d1c6b0,HDFC Bank,savings,32794.19,,,
acct_c4bc5dd7c0,cust_2dae846a1e,ICICI Bank,savings,45438.62,,,
acct_0da5b13215,cust_ef4d3e0ce9,State Bank of India,savings,26346.61,,,
acct_7cf0652e7f,cust_fad201c6ed,Axis Bank,savings,35504.8,,,
acct_be324a0b3a,cust_fdd093b74f,Punjab National Bank,savings,22496.03,,,
acct_1db30f3c76,cust_ff9e82185a,Axis Bank,savings,15877.4,,,
acct_f403aca85c,cust_c5b7d39f24,Bank of Baroda,savings,25476.99,,,
acct_ba90b6aec3,cust_5b1e62c20a,ICICI Bank,savings,33458.28,,,
acct_3725b5d52e,cust_f58d3a41e5,Punjab National Bank,savings,33176.83,,,
acct_ef26eeccf1,cust_c70eef4ec6,State Bank of India,savings,16821.75,,,
acct_da0726c557,cust_d1c45ed0d2,Bank of Baroda,savings,20155.86,,,
acct_800de60a7e,cust_5fe5550ba5,ICICI Bank,savings,40311.3,,,
acct_4fd7a2c1d9,cust_fe6b36f5ea,ICICI Bank,savings,14162.39,,,
acct_d0e42b5900,cust_88d2dcfdfe,State Bank of India,savings,33169.31,,,
acct_f0c73da615,cust_6f274fe63b,Punjab National Bank,savings,5601.0,,,
acct_3933ee0aa8,cust_21789e2ed9,State Bank of India,savings,5191.91,,,
acct_7964d2912f,cust_0143f634eb,ICICI Bank,savings,48200.63,,,
acct_5b1a4c7d18,cust_c91c3122df,Axis Bank,savings,4474.72,,,
acct_7d8f00cce3,cust_0ebcdb5f3c,HDFC Bank,savings,46853.58,,,
acct_4b0a97b488,cust_9b3e8e423c,Axis Bank,savings,40130.39,,,
acct_7f5d80dde5,cust_8e592caed4,Punjab National Bank,savings,43122.52,,,
acct_db810d1456,cust_74b4aa72e7,ICICI Bank,savings,5741.98,,,
acct_86c9fdf578,cust_f0038e7561,State Bank of India,savings,26674.08,,,
acct_5fa8ce3656,cust_9585161c66,State Bank of India,savings,21023.94,,,
acct_62c427f60f,cust_f290e7e608,ICICI Bank,savings,10874.6,,,
acct_a10193a553,cust_d0f65b1b9d,Bank of Baroda,savings,21846.79,,,
acct_7011d2213f,cust_35e58ecb4e,HDFC Bank,savings,28533.79,,,
acct_b50bcff135,cust_659cd0f421,Bank of Baroda,savings,27649.8,,,
acct_b24da78199,cust_869a6cbb00,State Bank of India,savings,30902.3,,,
acct_07c44fd3e6,cust_d5df0b8ccc,State Bank of India,savings,25372.81,,,
acct_f0f19dbaff,cust_80bb6f942b,HDFC Bank,savings,7627.68,,,
acct_d5047a0393,cust_84c62c7864,Bank of Baroda,savings,8654.14,,,
acct_8bb74e9647,cust_99420f5c3c,State Bank of India,savings,11780.41,,,
acct_25350296d0,cust_b752b25d84,State Bank of India,savings,16297.94,,,
acct_0547fcd097,cust_819d7e67e9,HDFC Bank,savings,16305.64,,,
acct_8a05042a00,cust_36edba1993,State Bank of India,savings,45155.36,,,
acct_40d9bf10cd,cust_f70e456cc0,HDFC Bank,savings,2900.91,,,
acct_ae18455436,cust_4d4c94bbdd,HDFC Bank,savings,9713.9,,,
acct_563d367472,cust_3040dfbf87,ICICI Bank,savings,39872.13,,,
acct_bbb8d7ba77,cust_275378d05e,Axis Bank,savings,18135.73,,,
acct_11276f6e3c,cust_95ed47e4d3,HDFC Bank,savings,28909.77,,,
acct_35196799b9,cust_4a73ed1d59,State Bank of India,savings,44557.82,,,
acct_0eb8679444,cust_86d4ce2d16,Axis Bank,savings,21312.14,,,
acct_574a45ee62,cust_35ee117432,Punjab National Bank,savings,30289.28,,,
acct_0ddd1b4fc8,cust_527df4d506,ICICI Bank,savings,30974.12,,,
acct_54fe8e35de,cust_5d0f153aea,State Bank of India,savings,36282.8,,,
acct_4cff7cb559,cust_ec87487727,Axis Bank,savings,31234.68,,,
acct_0ced4afd54,cust_280f8f2b08,Axis Bank,savings,21953.77,,,
acct_0b7b44a99a,cust_b634a68284,HDFC Bank,savings,26037.19,,,
acct_8147d496ea,cust_969686be81,Punjab National Bank,savings,30985.39,,,
acct_7e3784dd48,cust_f70cb0e381,ICICI Bank,savings,38259.99,,,
acct_36ebde28a7,cust_5ccf71b3d7,Punjab National Bank,savings,17081.89,,,
acct_48673f1432,cust_845591c24b,ICICI Bank,savings,48571.95,,,
acct_46154d0566,cust_943b0e6d95,ICICI Bank,savings,2241.89,,,
acct_0903180b3f,cust_7e1a9a2cf2,ICICI Bank,savings,38756.08,,,
acct_a52d9c2579,cust_d5ec0e3577,ICICI Bank,savings,46300.12,,,
acct_2a8ebb28f2,cust_6141d13f3a,ICICI Bank,savings,13777.8,,,
acct_6083b3af44,cust_7e864322d0,Punjab National Bank,savings,6457.92,,,
acct_5ce3cf9a63,cust_c933056f9b,Bank of Baroda,savings,2769.42,,,
acct_f99351bb1e,cust_00b84a384c,ICICI Bank,savings,36632.48,,,
acct_7ef798a501,cust_0744252069,Bank of Baroda,savings,13458.32,,,
acct_62674e840a,cust_3e209fbe42,Axis Bank,savings,7131.5,,,
acct_f354f33f8c,cust_61c4975eb8,Bank of Baroda,savings,8076.76,,,
acct_50b1ecb1e1,cust_b8477a4b09,HDFC Bank,savings,3483.88,,,
acct_fc657f11fb,cust_dbd86dbb28,Punjab National Bank,savings,30630.94,,,
acct_2f2fb1072f,cust_347b65c472,HDFC Bank,savings,6116.83,,,
acct_6d3b6290e0,cust_80c60de6f5,State Bank of India,savings,43228.65,,,
acct_d0838c71b8,cust_64f88a4f78,HDFC Bank,savings,16824.15,,,
acct_3b18103de0,cust_4d07c58ef9,Axis Bank,savings,36001.75,,,
acct_767cfbe2ce,cust_4f5cc61118,ICICI Bank,savings,17380.32,,,
acct_2ad3dab6fa,cust_2e4ccb2098,Bank of Baroda,savings,39241.21,,,
acct_0d37dbe05c,cust_d1376e1710,ICICI Bank,savings,12417.05,,,
acct_5e3ed70f89,cust_a4d3dffabb,ICICI Bank,savings,15967.26,,,
acct_4abd5911c4,cust_f41e518d1b,Axis Bank,savings,9481.94,,,
acct_b2d511b0d8,cust_6444196cc5,HDFC Bank,savings,25333.57,,,
acct_248716821e,cust_5d9ff9248c,State Bank of India,savings,34737.79,,,
acct_bfbf30824c,cust_21b360ef12,Bank of Baroda,savings,6334.84,,,
acct_ad84825fbd,cust_3337ce1a47,Punjab National Bank,savings,47761.32,,,
acct_700f5e38d4,cust_44b23d2f95,Bank of Baroda,savings,20679.06,,,
acct_c2c4ea4408,cust_73aa6c060d,Axis Bank,savings,41946.25,,,
acct_34e9663469,cust_0e34f2058f,ICICI Bank,savings,43192.84,,,
acct_ab37f8d485,cust_d54545dbbb,Punjab National Bank,savings,44794.89,,,
acct_27e384bdb7,cust_8f66a92528,Punjab National Bank,savings,34396.98,,,
acct_bf2e25a5d2,cust_50ce943342,Axis Bank,savings,27010.96,,,
acct_9007efc02b,cust_26ecb1d7af,Axis Bank,savings,19287.12,,,
acct_f47324a523,cust_017f07a2dd,Axis Bank,savings,11010.92,,,
acct_69ee75d50d,cust_503993aab6,Axis Bank,savings,9114.73,,,
acct_cf7c09561d,cust_703e76eab4,State Bank of India,savings,12131.45,,,
acct_18d7459dc6,cust_c580740423,HDFC Bank,savings,33309.87,,,
acct_c0154979f7,cust_75ca03966c,HDFC Bank,savings,27200.18,,,
acct_ca43689efd,cust_0a5e870800,HDFC Bank,savings,31479.54,,,
acct_4e15320814,cust_11dcd272cf,Bank of Baroda,savings,24215.01,,,
acct_0aaf5f7a05,cust_83d49094f9,ICICI Bank,savings,11041.01,,,
acct_1813f45e8c,cust_9714f7b682,Axis Bank,savings,24721.15,,,
acct_fee13296cd,cust_4848a50f78,Axis Bank,savings,39988.37,,,
acct_3f8a22da51,cust_9582c627af,HDFC Bank,savings,19599.3,,,
acct_b4f7c088aa,cust_a8853699e1,ICICI Bank,savings,16215.75,,,
acct_d047b0437b,cust_1a5380bceb,HDFC Bank,savings,15448.96,,,
acct_90da7232d9,cust_4b7740257c,HDFC Bank,savings,29935.38,,,
acct_1ce3879982,cust_ca4840ca4a,Axis Bank,savings,27725.78,,,
acct_c631c5e686,cust_03b3106625,HDFC Bank,savings,46342.6,,,
acct_a2c8e68335,cust_531b96f52c,Axis Bank,savings,18136.83,,,
acct_23e3ea9077,cust_1dc4996c48,HDFC Bank,savings,15081.39,,,
acct_c6da9490c9,cust_eb27651641,State Bank of India,savings,22498.87,,,
acct_b9cee3378a,cust_ad7aa7b2d6,Punjab National Bank,savings,43030.67,,,
acct_15dff0c711,cust_d22c044b5a,ICICI Bank,savings,11598.08,,,
acct_9e110615d4,cust_1a10155b8c,ICICI Bank,savings,44156.43,,,
acct_3c9e3f48a9,cust_9881fc4b26,State Bank of India,savings,15006.65,,,
acct_c576176c95,cust_10de175117,Punjab National Bank,savings,10543.91,,,
acct_2966a9aa00,cust_e45079e647,ICICI Bank,savings,31891.07,,,
acct_4db5c19b75,cust_947bec7442,State Bank of India,savings,13958.71,,,
acct_4afce50c69,cust_88f1ca1caa,Bank of Baroda,savings,16892.32,,,
acct_41e5841ce2,cust_2d34ee6b4c,Punjab National Bank,savings,22332.97,,,
acct_0b6e7e9a85,cust_2964c48d00,HDFC Bank,savings,38708.67,,,
acct_f1d0935146,cust_ba7165c2c8,Punjab National Bank,savings,6489.1,,,
acct_d982a1032b,cust_764e1bde92,Bank of Baroda,savings,23984.59,,,
acct_eefbe6bc7c,cust_8a3b9a86aa,Punjab National Bank,savings,30576.03,,,
acct_bc7e6a0b40,cust_9f1ca4c3ea,Axis Bank,savings,47168.05,,,
acct_1cc4bf69e6,cust_bc16b4185a,Punjab National Bank,savings,4160.73,,,
acct_365062118a,cust_00eeb14cd4,HDFC Bank,savings,38661.03,,,
acct_d92ceb550b,cust_700fa451b2,Punjab National Bank,savings,41530.58,,,
acct_fa296c2ef8,cust_b913f90c03,Bank of Baroda,savings,35513.09,,,
acct_c07de9f9b3,cust_2a1b7467cb,Axis Bank,savings,27280.99,,,
acct_b2e8de88c9,cust_648a9739fc,Bank of Baroda,savings,16239.67,,,
acct_44bd8aa763,cust_8a3e8ed010,State Bank of India,savings,44280.43,,,
acct_6fbb974ab7,cust_9d144c8762,Bank of Baroda,savings,7277.22,,,
acct_1cfb36013e,cust_7aef1eeb5e,Bank of Baroda,savings,45657.2,,,
acct_0647ad7c54,cust_1a160c625f,HDFC Bank,savings,21732.44,,,
acct_d393d6af39,cust_a2cb7bec46,Punjab National Bank,savings,18177.98,,,
acct_50d8803df6,cust_8630119511,ICICI Bank,savings,39394.23,,,
acct_47d025a84b,cust_9814882ece,Punjab National Bank,savings,45012.55,,,
acct_f8f7d757d6,cust_4a3e47afa2,Punjab National Bank,savings,38371.09,,,
acct_a2d0408bbd,cust_0b226787de,State Bank of India,savings,2056.26,,,
acct_8cf4d847ba,cust_5dfb5c3347,HDFC Bank,savings,40369.07,,,
acct_70922769e7,cust_b8d3999ed6,ICICI Bank,savings,20836.34,,,
acct_8e43576fa1,cust_5f4cdd4af3,Bank of Baroda,savings,40396.05,,,
acct_72d4bbf796,cust_233471cfe9,ICICI Bank,savings,26752.38,,,
acct_313ffcfbbf,cust_80ecdf049f,HDFC Bank,savings,6706.77,,,
acct_8be225b717,cust_29d22566ef,State Bank of India,savings,12051.07,,,
acct_78d29e5919,cust_d480a2182f,HDFC Bank,savings,34148.18,,,
acct_95a9025f15,cust_84a81ce147,State Bank of India,savings,27349.25,,,
acct_a69a341ae2,cust_12c73c7a2a,Bank of Baroda,savings,46059.1,,,
acct_1eac30c232,cust_1b9712afee,ICICI Bank,savings,44613.18,,,
acct_25d784299e,cust_63a3b323d2,Axis Bank,savings,35241.83,,,
acct_f46be5a9f7,cust_6c25f27bef,Axis Bank,savings,17524.61,,,
acct_84c2baa520,cust_606140f7ed,Punjab National Bank,savings,37886.15,,,
acct_452484c860,cust_9745640a0c,Punjab National Bank,savings,3748.91,,,
acct_bb4d8f437e,cust_07cc67d2e5,ICICI Bank,savings,22984.22,,,
acct_88e52b57be,cust_f15d6d42b3,ICICI Bank,savings,39897.35,,,
acct_0dbd475ff2,cust_5bd43f8ba4,Axis Bank,savings,14292.21,,,
acct_5892667c2c,cust_460ed1e46f,State Bank of India,savings,42098.44,,,
acct_ddfdf6a479,cust_046469eed5,State Bank of India,savings,43203.39,,,
acct_2f404d2d4f,cust_c423f26269,State Bank of India,savings,23203.21,,,
acct_07138f7af9,cust_5ed89e8013,Axis Bank,savings,38595.23,,,
acct_fbf1fd3773,cust_2be3a257af,Punjab National Bank,savings,11233.46,,,
acct_08993fceff,cust_6c603ef2f4,Bank of Baroda,savings,21800.44,,,
acct_e7fec23fc5,cust_5ba327d0cc,Axis Bank,savings,5570.85,,,
acct_7a1da1e039,cust_207ca40506,State Bank of India,savings,46807.36,,,
acct_7d20d6fa9d,cust_88267ffc78,Bank of Baroda,savings,49218.9,,,
acct_6a201e1daa,cust_faf025c65e,Axis Bank,savings,12890.05,,,
acct_6f0a2de045,cust_a9f6869ff5,HDFC Bank,savings,18587.97,,,
acct_3360f72f0d,cust_a8fb5b72b1,Axis Bank,savings,16604.68,,,
acct_49cf710a12,cust_5b882cda59,Punjab National Bank,savings,8009.5,,,
acct_3a655b169f,cust_0dee5a812f,Punjab National Bank,savings,20354.49,,,
acct_3d5c859fa5,cust_edc50459f6,State Bank of India,savings,25132.32,,,
acct_ff4e11576a,cust_f0ce01cb10,Bank of Baroda,savings,26724.76,,,
acct_d358ad18bf,cust_2a0235b59a,Punjab National Bank,savings,43354.4,,,
acct_f0d1b95f59,cust_813f412242,Bank of Baroda,savings,3278.33,,,
acct_0f51abd40a,cust_7e9cd004d7,Bank of Baroda,savings,41730.47,,,
acct_ed04c59784,cust_6b2dcfbba5,Bank of Baroda,savings,37918.04,,,
acct_eba1e84cc6,cust_4309692a81,HDFC Bank,savings,7020.4,,,
acct_d22bab1fdc,cust_ccab6c4be1,Bank of Baroda,savings,49316.71,,,
acct_5381fe6dfd,cust_56c686f877,Punjab National Bank,savings,6789.73,,,
acct_d8f70ac7af,cust_340008ace7,Axis Bank,savings,46976.17,,,
acct_bab7a94fb9,cust_dec4488a72,Punjab National Bank,savings,10929.63,,,
acct_ef3259680d,cust_26cb2f7b57,Axis Bank,savings,49911.13,,,
acct_15d6055518,cust_6249739f79,Axis Bank,savings,28815.82,,,
acct_1949524288,cust_c00ba00eb7,Axis Bank,savings,48405.33,,,
acct_03a107ba41,cust_c8e82d6d4b,Axis Bank,savings,24207.77,,,
acct_885ff97aa9,cust_47a8c6d7d6,HDFC Bank,savings,18851.33,,,
acct_4ce6d398a6,cust_78a83ba03d,Axis Bank,savings,41546.16,,,
acct_900f6f02bf,cust_7692e4714e,Bank of Baroda,savings,19456.12,,,
acct_c11b172789,cust_2ec2c23667,HDFC Bank,savings,32790.0,,,
acct_ebcb029606,cust_f38039bcbe,Punjab National Bank,savings,38669.46,,,
acct_6940c9af10,cust_06d23ca252,Axis Bank,savings,3848.42,,,
acct_bdfd77683e,cust_e4610ca1bf,State Bank of India,savings,20044.56,,,
acct_ca55179552,cust_c1a7062f24,Axis Bank,savings,11395.19,,,
acct_be4c2a8f66,cust_880db1990e,Axis Bank,savings,32139.42,,,
acct_2d27ded2d2,cust_45e91aa5b3,Bank of Baroda,savings,18147.06,,,
acct_9668681ae8,cust_b5336b8a7f,ICICI Bank,savings,21336.8,,,
acct_3fcd289640,cust_baedcce6a8,Punjab National Bank,savings,45823.23,,,
acct_0e71acfc19,cust_791ac6be18,HDFC Bank,savings,37173.57,,,
acct_31412609fd,cust_c5faffc85b,Punjab National Bank,savings,42835.0,,,
acct_9a1df6e8a6,cust_060398bbce,ICICI Bank,savings,10758.42,,,
acct_3463a10490,cust_e62e52765c,State Bank of India,savings,5439.58,,,
acct_db60b08241,cust_bb4e4828f9,Punjab National Bank,savings,11781.18,,,
acct_418725564e,cust_f3476bcb69,Bank of Baroda,savings,42349.29,,,
acct_e708644e9e,cust_b162116021,HDFC Bank,savings,29023.28,,,
acct_d4e221aede,cust_4c106b696d,Punjab National Bank,savings,2982.42,,,
acct_9cbdf68665,cust_f7817c9c45,Punjab National Bank,savings,17363.2,,,
acct_89e995b38c,cust_ef90287c9a,Bank of Baroda,savings,3451.81,,,
acct_8979a8bf07,cust_60fcdb4c57,Bank of Baroda,savings,21025.26,,,
acct_ecad7487c8,cust_df2cdb04cb,HDFC Bank,savings,9534.96,,,
acct_048ae3a9ca,cust_a023ebc8dc,HDFC Bank,savings,42435.14,,,
acct_0e4f305006,cust_ecd690ffca,Axis Bank,savings,2120.86,,,
acct_84d05059af,cust_c7c85773c4,State Bank of India,savings,12614.29,,,
acct_4af6cab2d4,cust_3c7ae94725,Bank of Baroda,savings,27949.07,,,
acct_6a85ef392d,cust_a01416b089,Punjab National Bank,savings,2890.5,,,
acct_cf3b1f5e25,cust_871c31dff4,State Bank of India,savings,30238.32,,,
acct_f3e999965b,cust_ffe3de4c2f,Axis Bank,savings,40087.88,,,
acct_04811e1f02,cust_00f7437798,State Bank of India,savings,9688.63,,,
acct_1e4e52b685,cust_4508060e5b,HDFC Bank,savings,41998.99,,,
